OID_,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,Shape_Leng,Shape_Area,district,longitude,latitude
0,5/2/015,Sindhupalchowk.kmz/Sindhupalchowk/5/2,2,0,0.0,-1,0,,,0.00439592166114,1.90085929845e-07,Sindhupalchowk,85.51018113529346,27.89855712452836
0,2/1/016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,2,0,0.0,-1,0,,,0.0026286367067,1.74216076911e-07,Sindhupalchowk,85.4967061568623,27.90456582783285
0,5/2/015,Sindhupalchowk.kmz/Sindhupalchowk/5/2,2,0,0.0,-1,0,,,0.00144991044084,6.43129102412e-08,Sindhupalchowk,85.49107371555549,27.90409504606614
0,5/2/015,Sindhupalchowk.kmz/Sindhupalchowk/5/2,2,0,0.0,-1,0,,,0.00182653974316,2.54996755154e-07,Sindhupalchowk,85.49195128474781,27.903200201104795
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00135756168204,4.08965581989e-08,Sindhupalchowk,85.65203403365645,27.758692973943894
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00113875039864,6.27137134087e-08,Sindhupalchowk,85.65245447001298,27.75765641335188
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00206638397112,2.39951631774e-07,Sindhupalchowk,85.56802322654283,27.778729201488275
0,12/4/012,Sindhupalchowk.kmz/Sindhupalchowk/12/4,0,0,0.0,-1,0,,,0.00157255066447,1.72431515825e-07,Sindhupalchowk,85.5630746441098,27.777917387608156
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.0040442311474,8.01298379957e-07,Sindhupalchowk,85.87140872271326,27.757608784654042
0,2/1/016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.000836622463071,3.58831615586e-08,Sindhupalchowk,85.59579450459191,27.744547769141345
0,5/22/015,Sindhupalchowk.kmz/Sindhupalchowk/5/22,2,0,0.0,-1,0,,,0.00642783048853,7.63510027658e-07,Sindhupalchowk,85.93773942082139,27.72241170334207
0,5/4/015,Sindhupalchowk.kmz/Sindhupalchowk/5/4,0,0,0.0,-1,0,,,0.00914816437481,1.48335296988e-06,Sindhupalchowk,85.95680462431424,27.988133232963772
0,11/2/09,Sindhupalchowk.kmz/Sindhupalchowk/11/2,3,0,0.0,-1,0,,,0.00857157506377,1.21774787492e-06,Sindhupalchowk,85.9271389952118,27.75254675981621
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,2,0,0.0,-1,0,,,0.00935643895685,9.51576988548e-07,Sindhupalchowk,85.9488854300373,27.747618289675927
0,10/6/2012,Sindhupalchowk.kmz/Sindhupalchowk/10/6,3,0,0.0,-1,0,,,0.00143501118315,4.76041175405e-08,Sindhupalchowk,85.6765286212418,27.751641853074112
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00123489838836,1.08088455206e-07,Sindhupalchowk,85.73843780302849,27.755169687014625
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00330233963329,3.38848987782e-07,Sindhupalchowk,85.70985614641671,27.657254709181228
0,12/15/012,Sindhupalchowk.kmz/Sindhupalchowk/12/15,3,0,0.0,-1,0,,,0.00497446905372,2.40151020957e-07,Sindhupalchowk,85.94222867468315,27.74230435384973
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,2,0,0.0,-1,0,,,0.00267396477928,1.49762190227e-07,Sindhupalchowk,85.92089945072215,27.747760664584195
0,5/24/015,Sindhupalchowk.kmz/Sindhupalchowk/5/24,2,0,0.0,-1,0,,,0.00353123073732,2.91238435866e-07,Sindhupalchowk,85.92027020877677,27.74707094407147
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,2,0,0.0,-1,0,,,0.00210324430158,1.74925170665e-07,Sindhupalchowk,85.91958629123444,27.748700472507217
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,2,0,0.0,-1,0,,,0.0047478110654,3.03506782117e-07,Sindhupalchowk,85.91799957722547,27.74162955014142
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,2,0,0.0,-1,0,,,0.00199600037596,1.08386926316e-07,Sindhupalchowk,85.9335947318998,27.74827451475804
0,12/15/012,Sindhupalchowk.kmz/Sindhupalchowk/12/15,3,0,0.0,-1,0,,,0.006283658031,9.15553838058e-07,Sindhupalchowk,85.9415862315965,27.742700182085674
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,2,0,0.0,-1,0,,,0.00926903874792,1.36442270571e-06,Sindhupalchowk,85.9209668890966,27.735979709780644
0,2/1/016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.00706055540029,1.8667680953e-06,Sindhupalchowk,85.49385314865592,27.85623802757023
0,2/1/016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.00731158363159,1.33599178527e-06,Sindhupalchowk,85.62705095491403,27.992218425140575
0,2/1/2016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.00547999462015,7.39767915135e-07,Sindhupalchowk,85.49001833048419,27.854662656004724
0,5/22/015,Sindhupalchowk.kmz/Sindhupalchowk/5/22,0,0,0.0,-1,0,,,0.00516441348603,7.27685411642e-07,Sindhupalchowk,86.0056288941357,27.765282359364324
0,3/5/015,Sindhupalchowk.kmz/Sindhupalchowk/3/5,0,0,0.0,-1,0,,,0.0163557751435,1.5893922856e-05,Sindhupalchowk,85.4416497904068,27.94244289990381
0,2/1/2016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.00457754257978,1.08876928467e-06,Sindhupalchowk,85.54053570648878,27.987197931547644
0,2/1/2016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,0,0,0.0,-1,0,,,0.00530519053487,1.1838267627e-06,Sindhupalchowk,85.57565468392582,27.969406466334746
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00111852174885,7.57388236724e-08,Sindhupalchowk,85.90145383248989,27.63893790295222
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00167802681618,1.05334826178e-07,Sindhupalchowk,85.90170339702384,27.63960707419466
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00225727868778,3.37084762618e-07,Sindhupalchowk,85.90765278774867,27.64447208632372
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00207223200632,2.31124446353e-07,Sindhupalchowk,85.89761467545966,27.639700878255464
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00146159458975,1.09056502036e-07,Sindhupalchowk,85.89816489199136,27.640368957128167
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00354021328891,2.7193638915e-07,Sindhupalchowk,85.89081297498255,27.658027762825725
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00319062776813,2.87892388007e-07,Sindhupalchowk,85.87949919292112,27.634412007574408
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00376821372347,6.1263916976e-07,Sindhupalchowk,85.98090730227015,27.7563662432733
0,12/4/014,Sindhupalchowk.kmz/Sindhupalchowk/12/4,0,0,0.0,-1,0,,,0.00306390065718,3.55833187462e-07,Sindhupalchowk,85.83607680786129,27.71479479765839
0,5/14/015,Sindhupalchowk.kmz/Sindhupalchowk/5/14,0,0,0.0,-1,0,,,0.00280961999111,2.19248204339e-07,Sindhupalchowk,85.81505513082448,27.74083251658202
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.0029571326626,2.39599907566e-07,Sindhupalchowk,85.78192469682324,27.75000221202761
0,5/4/015,Sindhupalchowk.kmz/Sindhupalchowk/5/4,0,0,0.0,-1,0,,,0.00788297744718,1.81710935041e-06,Sindhupalchowk,85.94071103287907,27.84995325164445
0,5/4/015,Sindhupalchowk.kmz/Sindhupalchowk/5/4,0,0,0.0,-1,0,,,0.00394114874556,5.05175641658e-07,Sindhupalchowk,85.95058490085708,27.85105210380948
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00462240726235,6.93031810407e-07,Sindhupalchowk,85.99351272968036,27.781888617585317
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00437277870271,6.872198205e-07,Sindhupalchowk,85.99446485697034,27.781124864093393
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.0099141224498,1.02125697691e-06,Sindhupalchowk,85.99818880535956,27.781877901385467
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00381970909347,4.44120031132e-07,Sindhupalchowk,85.99697833508355,27.780560854164285
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00337089359586,6.33841442973e-07,Sindhupalchowk,85.98547046429005,27.788701726085513
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00834334475761,1.09557716337e-06,Sindhupalchowk,86.01842175892799,27.753032017917207
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00593672876033,5.55495189467e-07,Sindhupalchowk,86.02043579387657,27.75293314351415
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00243032404485,3.09206975632e-07,Sindhupalchowk,86.00233723221726,27.760167043198418
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00294978505703,3.80262614943e-07,Sindhupalchowk,85.97668442646207,27.788769424341123
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00351686582821,2.01334978809e-07,Sindhupalchowk,85.98441506579829,27.76130874527655
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00184998473908,1.06320922329e-07,Sindhupalchowk,85.98227664296284,27.76078770212581
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00704360679617,5.40905168423e-07,Sindhupalchowk,85.9804539219601,27.762092498313038
0,5/3/015,Sindhupalchowk.kmz/Sindhupalchowk/5/3,0,0,0.0,-1,0,,,0.00501319428973,4.26976218438e-07,Sindhupalchowk,85.98028305232774,27.763440536350288
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00107862530575,2.80247250734e-08,Sindhupalchowk,85.96868367288262,27.77755095580169
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.00284317424107,5.34664602941e-07,Sindhupalchowk,85.96426439256877,27.780207415759612
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.000872544095299,4.17787708826e-08,Sindhupalchowk,85.9544094560524,27.78291520866082
0,5/13/015,Sindhupalchowk.kmz/Sindhupalchowk/5/13,0,0,0.0,-1,0,,,0.0017667542477,1.44040971847e-07,Sindhupalchowk,85.95372853982431,27.782807216885608
0,5/24/015,Sindhupalchowk.kmz/Sindhupalchowk/5/24,0,0,0.0,-1,0,,,0.00473696576827,5.55011029564e-07,Sindhupalchowk,85.92246604223978,27.781100377428913
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00134799658745,5.78217503864e-08,Sindhupalchowk,85.92438012852486,27.78116043268913
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00129210684037,4.31473225703e-08,Sindhupalchowk,85.92406739053212,27.781206121357506
0,5/22/015,Sindhupalchowk.kmz/Sindhupalchowk/5/22,0,0,0.0,-1,0,,,0.0021653964576,2.02454248795e-07,Sindhupalchowk,85.93634844262179,27.781868883980266
0,2/1/016,Sindhupalchowk.kmz/Sindhupalchowk/2/1,4,0,0.0,-1,0,,,0.0148883446081,6.09941408717e-06,Sindhupalchowk,85.54033447385773,27.963734265356837
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00725613061606,4.76872618429e-07,Sindhupalchowk,85.54399424820105,27.965716536139674
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00106517478171,5.62779132697e-08,Sindhupalchowk,85.93174371550687,27.779058753476956
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00109553584819,4.1773377004e-08,Sindhupalchowk,85.93896169729734,27.782682321032137
0,5/25/015,Sindhupalchowk.kmz/Sindhupalchowk/5/25,0,0,0.0,-1,0,,,0.00106858404717,6.48444138473e-08,Sindhupalchowk,85.9393398343627,27.782373515213365
