sample_id,longitude,latitude,Slope,Elevation,Aspect,NDVI,LULC,Rainfall,River Proximity,Road Proximity,TWI,landslide
378,85.68599435088255,27.84056018215157,30.767183303833008,1461.0,322.0481872558594,0.7346465587615967,10.0,4.6042256355285645,7880.640836886299,134.1640786499874,14.99494677950637,1
496,85.55142322694549,27.82229171521181,23.72963523864746,1561.0,92.1103973388672,0.7907654047012329,30.0,4.967405796051025,2106.418761785035,67.0820393249937,15.086750901336954,1
1104,85.63163469616532,27.985461179729707,56.46327590942383,1610.0,265.0759582519531,0.6488353610038757,30.0,4.772528171539307,1218.2364302548172,189.7366596101028,14.128750252520598,1
1097,85.60825603427064,28.003522549048924,43.50237274169922,1786.0,45.62636947631836,0.8018978834152222,10.0,4.835017204284668,4253.022454678555,123.69316876852982,14.201135486617304,1
bg_509,85.73216718978233,27.882178462357377,33.084964752197266,1988.0,23.174461364746094,0.7352432012557983,10.0,4.696327209472656,2589.922778771599,323.10988842807024,14.806675573800087,0
86,85.9488854300373,27.747618289675927,35.42380905151367,2572.0,11.871889114379885,0.7892756462097168,10.0,4.780183792114258,6762.52171900394,1087.0602559196063,14.75245841358525,1
259,85.48924704039989,27.86322522391244,42.02936172485352,1569.0,194.1097869873047,0.3226014077663421,60.0,4.607892036437988,5414.065016233181,123.69316876852982,14.611309427635549,1
713,85.91691202344947,27.82946281769561,59.68332290649414,2561.0,145.43824768066406,0.4411764740943908,30.0,4.941662311553955,3683.653078127744,295.4657340538831,14.215741694422077,1
1183,85.90745283707959,27.870887521168548,37.07432174682617,1813.0,350.23272705078125,0.4731965661048889,10.0,4.586504936218262,930.0,0.0,14.644891427868814,1
470,85.9068122874934,27.853381526185785,47.80428314208984,1767.0,49.778621673583984,0.5675984025001526,10.0,4.586504936218262,2523.568901377571,296.98484809835,14.45399849995131,1
bg_1069,85.60766069140335,27.922333155557517,46.450286865234375,1898.0,112.62564086914062,0.7916327714920044,10.0,5.441863059997559,2020.7176942858694,296.98484809834997,14.397101800048524,0
161,85.93273996041604,27.70717635567064,42.607269287109375,2455.0,252.5908660888672,0.75693279504776,10.0,4.370652198791504,8286.301949603332,351.1409973215888,14.800501726373264,1
274,85.57450201859298,27.80829278399209,24.872032165527344,869.0,114.77262115478516,0.624018669128418,30.0,4.647837162017822,90.0,30.0,14.426796642861216,1
606,85.74086157564327,27.898577473950752,32.53507614135742,1889.0,188.2540435791016,0.533132016658783,30.0,4.452770709991455,1950.0,30.0,14.89488401663824,1
bg_371,85.88928253297483,27.906432975028604,41.3633918762207,2468.0,214.17466735839844,0.4858015179634094,10.0,4.404165267944336,2591.138745802702,0.0,14.928530959636538,0
bg_691,85.88712657629294,27.982430448065113,35.67156982421875,3803.0,119.74415588378906,0.4515277147293091,30.0,3.8100929260253906,7170.5648313086185,540.8326913195983,16.19385382847947,0
bg_652,85.60469625096576,27.94631817364351,36.54373550415039,2411.0,153.57359313964844,0.8993144035339355,10.0,4.808651447296143,3330.5404966761776,361.2478373637689,14.677239507548064,0
