Aspect,DEM,Slope,LULC,NDVI,Rainfall,TWI,River,Road
128.42204,1918,42.35527,10,0.48750666,4.607892,14.743886501744411,5520.0815211371655,30.0
187.39824,1924,44.8778,10,0.53636366,4.496347,14.470377919041368,3594.6209814109748,84.8528137423857
208.68059,1051,29.769567,10,0.5618196,4.647837,14.527833214325316,849.5881355103778,42.42640687119285
118.239204,895,30.182817,30,0.28119293,4.549546,14.261103255435785,210.0,30.0
117.957794,985,31.861624,30,0.52030677,4.549546,14.140627497044385,450.0,0.0
79.96812,813,33.043953,30,0.3195418,4.647837,14.224565909708744,0.0,0.0
55.825783,2757,40.84539,10,0.7128954,4.90307,14.9655034145967,550.7267925205746,952.9428104561156
136.90482,845,32.73625,30,0.65657073,4.647837,14.192089397107818,120.0,0.0
114.77262,869,24.872032,30,0.62401867,4.647837,14.426796642861216,90.0,30.0
290.8913,1140,59.898983,60,0.076358825,5.103636,14.28478284118736,0.0,120.0
185.5355,1250,29.64968,30,0.16035055,4.804811,14.602751165161306,5394.163512538344,0.0
133.52362,1119,34.2817,30,0.33258027,4.647837,14.316906943367115,390.0,0.0
134.21207,901,37.454823,30,0.20847842,4.647837,14.412333384634932,210.0,30.0
153.1683,909,34.58058,30,0.20717782,4.647837,14.279678864556406,240.0,0.0
166.26227,903,31.657413,30,0.49355894,4.647837,14.406799772073269,300.0,42.42640687119285
109.76413,1075,31.895351,30,0.47515678,4.967406,14.224731419405757,870.0,0.0
149.18315,1361,34.159523,30,0.17942558,4.3611135,14.503538285132816,2808.0064102490933,0.0
174.8334,1353,22.114132,30,0.19279785,4.3611135,14.63406409889902,2766.026030246281,0.0
195.18704,1168,39.985844,60,0.2608255,5.103636,14.146923248197108,218.40329667841556,0.0
137.1028,1057,31.745798,30,0.5164491,5.267828,14.17651558640908,60.0,180.0
150.51172,866,32.304913,30,0.43572462,5.267828,14.131548442165393,60.0,94.8683298050514
145.455,851,24.323828,30,0.28174093,5.267828,14.11629743911622,90.0,120.0
129.28026,974,43.411526,10,0.78073645,4.647837,13.67105985099854,30.0,42.42640687119285
131.48409,975,44.34825,10,0.58293104,4.647837,13.800610457448656,0.0,30.0
101.97947,1122,25.076872,10,0.47894052,5.267828,14.742774866924927,450.0,0.0
127.88622,1065,30.110632,60,0.35647044,4.647837,14.31971191668882,150.0,0.0
104.677765,1390,27.071276,10,0.5713023,5.267828,15.085035563835469,1574.3570116082312,0.0
158.61952,1041,24.32239,30,0.17536116,5.267828,14.646257332401516,313.20919526731655,0.0
